COUNTRY,MISSION,VISA ISSUE DATE,EMPLOYMENT VISA,TOURIST VISA,BUSINESS VISA,CONFERENCE VISA,BUS VISA INDSPOUSE,BUSINESS VISA TRANSFER,DIPLOMATIC VISA,DIPLOMATIC DEPENDANT VISA,EMPLOYMENT VISA INDSPOUSE,ENTRY VISA,MEDICAL VISA,MEDICAL ATTENDENT VISA,MISSIONARY VISA,PILGRIMAGE VISA,RESEARCH VISA,PROJECT VISA,TRANSIT VISA,VISIT VISA,ART SURROGACY,LONG TERM VISA TRANSFER,STUDENT VISA
BANGLADESH,BANGLADESH-CHITTAGONG,03-01-11,0,202,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,03-01-11,0,191,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,04-01-11,0,191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,04-01-11,0,191,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,05-01-11,0,232,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,05-01-11,0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,06-01-11,0,220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,06-01-11,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,09-01-11,0,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,09-01-11,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,10-01-11,0,204,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,10-01-11,0,183,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,11-01-11,0,150,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,11-01-11,0,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,12-01-11,0,219,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,12-01-11,0,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,13-01-11,0,228,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,13-01-11,0,161,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,16-01-11,0,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,16-01-11,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,17-01-11,0,193,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,17-01-11,0,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,18-01-11,0,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,18-01-11,0,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,19-01-11,0,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,19-01-11,0,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,20-01-11,0,185,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,20-01-11,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,23-01-11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,23-01-11,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,24-01-11,0,202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,24-01-11,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,25-01-11,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,25-01-11,0,178,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,27-01-11,0,211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,27-01-11,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,30-01-11,0,237,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,30-01-11,0,170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,31-01-11,0,199,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,31-01-11,0,164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,01-02-11,0,158,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,01-02-11,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,02-02-11,0,236,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,02-02-11,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,03-02-11,0,244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,03-02-11,0,234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,06-02-11,0,184,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,06-02-11,0,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,07-02-11,0,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,07-02-11,0,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,08-02-11,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,08-02-11,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,09-02-11,0,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,09-02-11,0,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,10-02-11,0,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,10-02-11,0,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,13-02-11,0,174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,13-02-11,0,179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,14-02-11,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,14-02-11,0,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,15-02-11,0,226,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,15-02-11,0,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,16-02-11,0,213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,16-02-11,0,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,17-02-11,0,242,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,17-02-11,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,20-02-11,0,212,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,20-02-11,0,181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,21-02-11,0,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,21-02-11,0,206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,22-02-11,0,141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,22-02-11,0,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,23-02-11,0,251,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,23-02-11,0,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,24-02-11,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,24-02-11,0,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,27-02-11,0,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,27-02-11,0,185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,28-02-11,0,238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,28-02-11,0,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,01-03-11,0,253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,01-03-11,0,196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,02-03-11,0,237,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,02-03-11,0,202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,03-03-11,0,263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,03-03-11,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,06-03-11,0,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,06-03-11,0,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,07-03-11,0,240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,07-03-11,0,171,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,08-03-11,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,08-03-11,0,159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,09-03-11,0,264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,09-03-11,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,10-03-11,0,252,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,10-03-11,0,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,13-03-11,0,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,13-03-11,0,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,14-03-11,0,167,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,14-03-11,0,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,15-03-11,0,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,15-03-11,0,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,16-03-11,0,257,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,16-03-11,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,17-03-11,0,264,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,17-03-11,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,21-03-11,0,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,21-03-11,0,184,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,22-03-11,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,22-03-11,0,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,23-03-11,0,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,23-03-11,0,203,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,24-03-11,0,270,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,24-03-11,0,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,27-03-11,0,165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,27-03-11,0,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,28-03-11,0,263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,28-03-11,0,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,29-03-11,0,144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,29-03-11,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,30-03-11,0,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,30-03-11,0,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,31-03-11,0,271,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,31-03-11,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,03-04-11,0,162,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,03-04-11,0,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,04-04-11,0,176,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,04-04-11,0,155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,05-04-11,0,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,05-04-11,0,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,06-04-11,0,188,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,06-04-11,0,190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,07-04-11,0,253,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,07-04-11,0,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,10-04-11,0,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,10-04-11,0,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,11-04-11,0,237,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,11-04-11,0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UNITED KINGDOM,UK-LONDON,11-04-11,5,432,165,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,12-04-11,0,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,12-04-11,0,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
UNITED KINGDOM,UK-LONDON,12-04-11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,13-04-11,0,235,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,13-04-11,0,208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,13-04-11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,15-04-11,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,17-04-11,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,17-04-11,0,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,18-04-11,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,18-04-11,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,19-04-11,0,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,19-04-11,0,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,19-04-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,20-04-11,0,205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,20-04-11,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UNITED KINGDOM,UK-LONDON,20-04-11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,21-04-11,0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,21-04-11,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,21-04-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,24-04-11,0,127,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,24-04-11,0,156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,25-04-11,0,258,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,25-04-11,0,198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,26-04-11,0,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,26-04-11,0,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UNITED KINGDOM,UK-LONDON,26-04-11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,27-04-11,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,27-04-11,0,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,28-04-11,0,253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,28-04-11,0,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,01-05-11,0,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,01-05-11,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,02-05-11,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,02-05-11,0,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,03-05-11,0,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,03-05-11,0,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GERMANY,GERMANY-BERLIN,03-05-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,04-05-11,0,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,04-05-11,0,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GERMANY,GERMANY-BERLIN,04-05-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,04-05-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,05-05-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,05-05-11,0,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,05-05-11,0,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,08-05-11,0,304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,08-05-11,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,08-05-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,09-05-11,0,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
